Review Text,Review Title,ReviewRating,Review Stars
This product 100% works for me! I’ve tried a ton of things to try and help with a hangover since I’ve hit my upper 30’s.  Was actually thinking of not drinking period until I tried these. Now I have a 3 hour hangover on the weekend instead of a 2 day hangover.  They taste kind of bad but definitely work!!,100% works! Honestly!,no rating,5.0 out of 5 stars
I bought these last year and thought they were pretty good. Bought again a few days ago and the bottle has literally shrunk by half while costing the same. Boo.,Shrinking product,no rating,2.0 out of 5 stars
"Currently using one of my last two bottles to save me from the Sunday Scaries. After helping out with Thirsty Thursday and a liquid diet only Taco Tuesday, I figured this product finally deserved my first review. Keeping up with my Irish family' expectations has gotten a lot easier since I'm not longer crippled the day after any family get together. Highly recommend for anyone looking to function after a night of shenanigans, works better for me than pedialyte",Thirsty Thurs is no match!,no rating,5.0 out of 5 stars
Gave me the worst hangover I’ve ever had the next day I was puking all day terrible taste too,No,no rating,1.0 out of 5 stars
"The morning after a fun night I started to feel bad so I drank one and I felt better very quickly.  Instead of taking pills, I took this and it worked!  THANK YOU!",It works for me!,no rating,5.0 out of 5 stars
I liked the product but unfortunately it arrived damaged- the box was completely drenched with multiple broken bottles inside. And there is no option to get a refund or replacement! At the price it’s definitely not worth it to buy when some arrive completely empty!!,"Arrived damaged, no option for refund or replacement",no rating,2.0 out of 5 stars
No these don’t work. Taste like you’re pouring a grapefruit into your mouth.  No effect the next day.  Just a tummy ache when you take them,Not a cure just a fruit,no rating,1.0 out of 5 stars
These are a life saver. I get really bad hang overs but if I drink one of theses before bed I wake up completely fine and feel great. They are worth every penny.,Worth every penny,no rating,5.0 out of 5 stars
"Excellent product. Expensive, but works!",Works!,no rating,5.0 out of 5 stars
I got the sugar free one because I try to watch my carb intake and this was the lesser of the two. Tasted fine and did not have any headache or ill effects the next day :),Sugar free and tasty,no rating,5.0 out of 5 stars
It just plain works. Drink it before you go to bed when you’re absolutely shxt face drunk and you will have nary a hangout he next day. Brilliant.,Works like a charm,no rating,5.0 out of 5 stars
"I dont know what kind of witchcraft this is but I am sold! Yes, it is pricey but can you really put a price on not having a hangover? Just buy it, you wont regret it!",BUY IT! IT WORKS!,no rating,5.0 out of 5 stars
I tried this only for an experiment on how to cure the hangovers. So I popped open a cold one for the first time on a chili but pleasant night.  After I had my first 12 pack I wondered in a straight line to the kitchen area to consume what I now know is my morning recovery drink. The next day I woke up normal with a slight thirst in my mouth. Overall I do recommend this drink if you want to wake up and go to work the next day.,It actually works,no rating,5.0 out of 5 stars
Not 100% sold on how well it works.  But It taste absolutely awful.  Thank god it’s only about the size of 5 hour energy.,Taste Horrible,One person found this helpful,3.0 out of 5 stars
Works awesome.,Highly recommend,no rating,5.0 out of 5 stars
"I've tried Version 2 of this product which I also loved, but Version 3 is better in ways I didn't even know it could get better! To start off with convenience, the changes in packaging are great! It comes in a more conveniently sized box and the product itself is housed in a lighter bottle, making it easy to carry around! I love this new lemon taste and I am never nauseous the next day! Compact, tastes good, and great results. What more can you ask for?",It's only gotten better!,no rating,5.0 out of 5 stars
"Taste wasn’t bad, but I take 2 if I’m drinking heavy.",Works well,no rating,5.0 out of 5 stars
"Just spent four days in Montreal on my bachelor party. Four days, zero hangovers. Drink one when you start drinking and feel better in the morning. Enough said.",4 Days in Montreal,no rating,5.0 out of 5 stars
works well,works,no rating,5.0 out of 5 stars
I will keep some of these on hand for the rest of my life. This lets me enjoy social situations with alcohol again.,Works!,no rating,5.0 out of 5 stars
These taste terrible. Not sure what happened to the original product and flavor but this is not it. Save your money and look elsewhere.,Not good.,no rating,2.0 out of 5 stars
Tastes horrid. Does not work AT ALL!!!!! can not get a refund either.....expensive for nothing. Gross gross gross,Gross doesn’t work,no rating,1.0 out of 5 stars
"Outside of an IV drip, this is the next best thing to combat hangovers! If you drink within reason, one bottle would be more than enough to prevent that morning after feeling. If you drink to excess, I would suggest drinking one of these bottles during the night and then one after. Morning Recovery plus tons of water has been an absolute lifesaver!",A lifesaver!,One person found this helpful,5.0 out of 5 stars
A little pricey but work great for a hang over,Pricey but work great,no rating,4.0 out of 5 stars
"This product did not work for me. Had a heavy night of drinking, took this thing back in the middle of my night and still felt like the a bag of smashed assholes the next morning",Did not work for me.,no rating,2.0 out of 5 stars
It is pricey but totally worth it.  Feel great the next day.,Expensive but works!,no rating,5.0 out of 5 stars
"This product is excellent in that it delivers exactly what it claims to do. Unfortunately, it tastes terrible and is quite pricey. At the very last, the discounts ought to be better for ordering larger quantities.",Tastes terrible and is too expensive. Works great.,no rating,3.0 out of 5 stars
I don’t feel like they were as effective as everyone else had stated. The flavor is a bit much and for the price I expected a lot more.,Meh.,no rating,3.0 out of 5 stars
"This stuff works! Very impressive. The taste is good enough but it’s a little expensive for 6 bottles. That being said, this works even after long hours of drinking alcohol.",It works,no rating,5.0 out of 5 stars
Ive tried several similar products this is the best one I have found.,this stuff absolutely works,no rating,5.0 out of 5 stars
The taste is not the best but it does seem to work and save you from having  a horrible day,Not the best Taste but Works well,no rating,5.0 out of 5 stars
"I've been a long-time user of Morning Recovery and have vouched for its effectiveness among friends. Now the product has gotten even better with the new version. I usually have one at the start of the night and another before bed, and the worst I ever feel waking up the next day is a minor headache that's gone within an hour. To top it all off, it tastes pretty good too. I'm looking forward to trying it as a cocktail mixer in the future.",Fantastic Product,no rating,5.0 out of 5 stars
I use this product after a few night of drinking alcohol on vacation.. however if I need it was full of caffeine I wouldn’t have taken it… I was up all night long not knowing it was caffeinated until I read the fine lines.,I only wish it was caffeine free! They worked great but kept my ass up all night!!,no rating,1.0 out of 5 stars
"I wasn't so sure how effective it would be, but was pleasantly surprised. Forgot to drink it before drinking so I had it between drinks, but it was still effective. Woke up the next morning with no hangover. It's an easy and convenient way of preventing hangovers.  The packaging was also really cute which I didn't expect.The flavor is slightly lemony with no aftertaste. Not unpleasant and very subtle.Would reccomend!!","Good drink, does what it's supposed to",no rating,5.0 out of 5 stars
Somehow someway these things work for me. But only if you take them the night before bed. Taste isn’t good but it works magic.,For me it works,no rating,5.0 out of 5 stars
Did absolutely nothing. Waste of money. Also pretty gross and expensive for what you get.,Don't bother. Really.,no rating,1.0 out of 5 stars
IT really works...use it.,IT Works!,no rating,5.0 out of 5 stars
This stuff is gold for someone who’s liver just doesn’t do good with alcohol I’m not a heavy drinker and I honestly try not to drink ever because it makes me so sick with just a little bit but this has seriously changed that I can enjoy a couple with my friends now,Gold,no rating,5.0 out of 5 stars
I love Morning Recovery's!  I usually only use them when I know the night might get a little crazy and long. The taste is actually very fruity and not so much of a vitamin taste. That Vitamin B can get taste pretty bad but they did a good job with their product. Definitely take one before you drink and then when finished for best results.,Great Taste - Super Effective - Drink Chilled,no rating,5.0 out of 5 stars
What is there to know but it taste okay and really seems to help the next morning.,it seems to work,no rating,5.0 out of 5 stars
"I ike the product overall and know it really works because I have used it in the past. I am only disappointed with my recent order because I ordered a box of 12, but when I received my order I only received a box of 6.",I only received half of my order,no rating,3.0 out of 5 stars
This stuff really works,You need this,no rating,5.0 out of 5 stars
Just remember to drink it night of! 😁,Gets the job done!,no rating,5.0 out of 5 stars
Doesn’t really work I’ve tried it twice and still very hungover.,Don’t bother,no rating,1.0 out of 5 stars
"This product works as they claim. Unlike many other similar products that make the same claim of no hangovers the next morning, this product does the job! I've ordered this at least 4 times now, HIGH RECCOMEND!",THIS REALLY WORKS!,no rating,5.0 out of 5 stars
Doesn’t taste great but works well. I’ve purchased several times.,Works well,no rating,5.0 out of 5 stars
"I tried this and it definitely worked! I'm not as young as I used to be but still enjoy going out and having a drink or five, so something like this definitely what I needed! I drank it before I went out to go drinking and man was I feeling good in the morning.So glad I purchased this, definitely would purchase again.",Great for recovery!,One person found this helpful,5.0 out of 5 stars
"This actually does work but don’t just rely on this by its self. If you are drinking some water while your drinking alcohol, it will work pretty good. If you just have this before you drink it might not work.",It works but..,no rating,5.0 out of 5 stars
"Gatorade is cheaper, just as effective.",Eh...,One person found this helpful,2.0 out of 5 stars
Superb product.  It really works. Updated flavor is so much better.  Will definitely continue buying.,Great product,One person found this helpful,5.0 out of 5 stars
Thought it was too good to be true but now I make sure I am always stocked up! It's a life saver!!!! Dont leave home without it lol,IT WORKS!!!!,no rating,5.0 out of 5 stars
I don't have a hangover after drinking these the night before.,Works,no rating,5.0 out of 5 stars
"Used product as advertised after some nights out, even drinking less than I normally would... still woke up feeling like I got hit by a truck the next day.",Didn't work *for me*,One person found this helpful,1.0 out of 5 stars
This does not work as mentioned. I get hangovers very easily and it does not take a lot. I tried this stuff and not only did I have the normal hangover. But my stomach was worse off then usual.,No good,One person found this helpful,2.0 out of 5 stars
"I was not expecting much but I think it helped! It has a pleasant sweet, salty, yet briny flavor. I would say it reduced the headache and general not-so-fresh feeling aspect by about 65% relatively speaking, which is well worth it to me. Be careful to follow the directions on the bottle itself- not the box/outer packaging!",Pleasantly surprised,no rating,5.0 out of 5 stars
"I took it after a dinner party with lots of wine, and don't have the hangover the next morning.",Worked for me,no rating,4.0 out of 5 stars
I love this stuff. It’s made the day after a night out way better. Worth it.,Amazing,no rating,5.0 out of 5 stars
Didn’t change anything after drinking!,Wouldn’t buy again,no rating,1.0 out of 5 stars
Used it twice and havent felt any different than when I don't take anything.,Didn't work.,no rating,1.0 out of 5 stars
These are hit or miss on flavor - even in the same pack!  But they work as a hangover cure for sure.  We love 'em.,Works!  But the old recipe tasted better.,no rating,4.0 out of 5 stars
"You’d be better off drinking a bottle of water and eating a sandwich, save your money.",Doesn’t work well,no rating,1.0 out of 5 stars
"Took this before a big night out for my birthday. I wasn’t expecting much because my friends were being very generous that night but I actually felt SO much better than I would have the next morning. I didn’t have a headache and definitely felt less nauseous and dehydrated. The taste wasn’t too bad, just don’t smell it before you drink it!",It worked!,One person found this helpful,5.0 out of 5 stars
"This does seem to lessen hangover symptoms, it is not a cure.  I would recommend to try it!",WORKS!  But not a cure-,no rating,4.0 out of 5 stars
"It really worked , I drank one before I went out for my girls night out, I then drank another one once I got home. I woke up feeling great the next morning unlike other times before I purchased morning recovery I would wake up with a horrible headache",It works,no rating,5.0 out of 5 stars
I hoped for more from these but did not feel great hangover relief-,Not as good as I had hoped,no rating,3.0 out of 5 stars
"I'm not really sure if this product work?  Maybe?  Who knows.  What I do know is that it tastes like beef liver, seasoned with dirt, left in the sun for 300 days, then liquefied.  There is a reason they tell you to drink it the night of drinking - they hope you are too drunk to taste it.I have 4 left and I will use them though........because maybe they work?",Gross,no rating,2.0 out of 5 stars
"This stuff works. Plain and simple. As one reviewer said, it's witchcraft in a bottle.",These are amazing!,no rating,5.0 out of 5 stars
"I really wanted this stuff to work, but alas... I couldn't really tell that it helped. Also, it does taste REAL bad. Every body is different, so hope it helps others! But definitely not worth the high price.",Not what it's cracked up to be...,no rating,2.0 out of 5 stars
Tastes like the ass end of a lemon-coated donkey.  Smells worse.  Seems to work better than nothing.  Good luck.,Donkey,no rating,4.0 out of 5 stars
This product is like magic!!,Magical cure for hangovers!,no rating,5.0 out of 5 stars
Works great! Took these on vacation and was able to wake up refreshed and hangover free. Worth a try!,Horrible taste but works!!,no rating,5.0 out of 5 stars
The taste is a little on the medicine side of things but totally palpable. The amount you get is good but the product can be cheaper. It does what it says though and really does stay a hangover away when you drink it after drinking alcohol.,Good product that does what it says,no rating,5.0 out of 5 stars
Don’t buy. Drank one after drinking and when I woke up. Doesn’t work. Better off drinking Pedialyte,Sucks,no rating,2.0 out of 5 stars
"Not A big drinker because I always feel hung over the next day! This stuff is a miracle worker, felt good as new in the morning. Make sure you follow the directions and take it within an hour of you stop drinking otherwise it’s not going to work as well.",Miracle worker!,no rating,5.0 out of 5 stars
It was good and extremely helpful after a fun filled night.,It was good and extremely helpful after a fun filled night.,no rating,5.0 out of 5 stars
Didnt notice anything,Dudnt notice the difference,no rating,3.0 out of 5 stars
"Tried it, tasted horrible, and did not really work well. Also had stomach pains after. Won't be trying this again.",Didn't work for me,no rating,2.0 out of 5 stars
"I had tried this before from my FFF and definitely bought more, my fiance and I swear by them if we are going out for a big night. We are a little older so it doesn't take much to get a hangover, so these really help!",These are awesome,no rating,5.0 out of 5 stars
Good,Great,no rating,5.0 out of 5 stars
Purchased this as a gift since I know that this product is effective based on experience. But it arrived a day late. And the inner packaging is opened and ripped. Need that box for gift and the box supposed to sit on the box for presentation. Thumbs down.,Damaged packaging. Arrived late.,One person found this helpful,4.0 out of 5 stars
I tried several hangover prevention products. This one is the most effective! It makes me feel much much better the second day after drinking. Highly recommended!!!,Awesome product!!,no rating,5.0 out of 5 stars
Love this item but the package came damaged. One of the bottles busted and spilled all over the box! Waste of 1 bottle and I am not satisfied or can’t even report it for a refund!,Busted bottle,no rating,2.0 out of 5 stars
"I don't drink often, but when I do, my hangovers are pretty bad. My friend gave me one of these during a night of drinking and I woke up with the most minimal hangover in comparison to how much I drank the night before. The next morning, I went and bought the biggest pack they had and have been keeping them as my secret weapon and sharing it with all my friends.",Game Changer,no rating,5.0 out of 5 stars
"I took one sip when it arrived , just to see what the lemon flavor was like . Absolutely undrinkable . I wish there was a satisfaction guarantee , because there is no way I can drink this product.",Tastes terrible. Wish it was returnable,no rating,1.0 out of 5 stars
It seems to work as it should,Good stuff,One person found this helpful,4.0 out of 5 stars
I swear by this product. It makes a huge difference. Great flavor too.,The best anti-hangover anything,no rating,5.0 out of 5 stars
Don’t waste your money. And they don’t give you your money back as advertised,Waste of money,no rating,1.0 out of 5 stars
Not the same quality as the liquor store in town. These help but the ones at 214 liquor store are the real deal.,Not as good as local,no rating,3.0 out of 5 stars
"I get awful hangovers, of the “can’t get out of bed for a day and a half” variety. I have tried a lot of hangover “cures” and morning recover is the best. This works wonders. My brain feels a little foggy the next morning, but the headaches and nausea are nonexistent. This is now a must-have for me if I drink at all!",Best of the best,no rating,5.0 out of 5 stars
"I have had many nutritional drinks, this one taste worse than any I've ever had. It taste like old rotten red wine. I've let my friends try it and it's not drinkable.",Tastes horrible,no rating,1.0 out of 5 stars
felt a little bit in my head the next day but not as bad as other times,decent,no rating,4.0 out of 5 stars
Definitely kept the hangover away,Good for hangover prevention,no rating,5.0 out of 5 stars
Did nothing. Zip. Zero. Zilch.,Zero effect,no rating,1.0 out of 5 stars
Doesn't taste so great but I Guzzel it down because the effects are amazing! I haven't had a hangover since I started using this. I'm never not going to have it in my frigerator again. I just have to stop sharing with friends.,works great,no rating,5.0 out of 5 stars
Great purchase!!! We love them and love that they now have sugar free!,Amazing,no rating,5.0 out of 5 stars
"Been waiting over 3 month's.  Faithful subscriber, 23 times. No communication..nothing.  friend showed me another one,  and tried it. Awesome. Gonna stop my subscription here.",Done. No community nor product.,no rating,3.0 out of 5 stars
"Don’t know where to place blame, but my item was opened and a bottle was missing.",Missing a bottle.,no rating,4.0 out of 5 stars
This stuff actually works! I wake up the next day like the night before never happened!,It really works!,One person found this helpful,5.0 out of 5 stars
"This product taste fine. Doesn’t work though. I’ve tried it a number of times before and after drinking, doesn’t help any hangover whatsoever.",Doesn’t help with a hangover,no rating,1.0 out of 5 stars
"I fined 2 bottles inside broken. The whole package was wet. That never happened before,l am disappointed . But still appreciate your work !",The package was broken,no rating,5.0 out of 5 stars
Actually works,Makes me fella lot better the next day after a skin full,no rating,5.0 out of 5 stars
It helps but you will still have a hangover if you over drink,It helps!!,no rating,4.0 out of 5 stars
Works so nicely. Wake up with no headache,Great product for the day after a party,no rating,5.0 out of 5 stars
El sabor es muy malo...y no funciona como dice el producto no lo recomiendo desafortunadamente no le puedo dar 0 estrellas,No sirve el producto en lo personal no me funcionó como dice el producto..,no rating,1.0 out of 5 stars
Great gift,Drink,no rating,5.0 out of 5 stars
Very salty but this product really works!,It works👍🏿,no rating,5.0 out of 5 stars
"I guess there's no magic bullet, but if you use this as directed, it'll help quite a lot in the morning. If you're only a tad drunk, you'll be golden after using this; if you're totally loaded, it'll significantly reduce your struggles the next day. Well worth the price to have fun at night, then be productive and feeling good the next day.",Works well! Ordered (and) used several boxes at this point.,no rating,5.0 out of 5 stars
"I don't know how this stuff works but it works. I've taken Morning Recovery after drinking like an absolute monster and woken up feeling fine when I had no business feeling functional at all. For hangover help, I highly recommend. Be warned it doesn't taste great, but it works pretty well.",Actually helps a hangover,no rating,5.0 out of 5 stars
Absolutely does not work. Total waste of money.,It’s a no. 👎🏼,no rating,1.0 out of 5 stars
Unfortunately I can not get past the horrible taste.,Tastes horrible.,no rating,2.0 out of 5 stars
"Drank all day, no hangover. Seems to work.",Try it out,no rating,5.0 out of 5 stars
"I like this product. It’s not a miracle worker but I do feel better in the morning after a night out, so far I’ve had a good experience with it!",It does work!,no rating,5.0 out of 5 stars
"As someone who is a certified light weight, I can safely say that Morning Recovery has made going out for drinks fun again! I'm usually someone who wakes up with a pounding headache if I have more than 2 glasses of wine, but not anymore. Definitely make sure to drink it the night of your outing. You'll wake up feeling like magic!",how did I live without Morning Recovery?,no rating,5.0 out of 5 stars
This item tastes beyond disgusting!!  And It can’t be returned,"Tastes disgusting, doesn’t help at all after a party night!",no rating,1.0 out of 5 stars
works just as advertised!! Great product!,Tasty and it works!,One person found this helpful,5.0 out of 5 stars
"my husband and i, in our late 30s, swear by these for partying!",works,no rating,5.0 out of 5 stars
Is it me or does this stuff not work like it used to?,Did they change the formula?,no rating,2.0 out of 5 stars
"Works well, just overpriced compared to similar products","Works well, just overpriced compared to similar products",no rating,4.0 out of 5 stars
"Doesn't work, tastes like vitamins.","Not worth the price, doesn't work",no rating,3.0 out of 5 stars
Product works but it’s overpriced.,Works,no rating,5.0 out of 5 stars
At all.,Didn’t work.,no rating,1.0 out of 5 stars
Woke up with a hangover,Did NOT work,no rating,1.0 out of 5 stars
I tried the original version and it was effective in reducing/preventing hangovers. It's awesome that they now have a sugar-free version.,Effective product,no rating,5.0 out of 5 stars
This stuff really works! 😍,😍,no rating,5.0 out of 5 stars
Didn’t work and taste nasty,Don’t waste your money,no rating,2.0 out of 5 stars
"Here ye, here ye. Thou shalt know this tastes a bit like lemony chicken broth but it sure works like a gem. Toss one of these bad bois back before bed after drinking thine mead and it will restore the quality of the next morning such that you’ll have the energy of 10,000 blazing suns.",Thank Ye Morning Recovery,no rating,5.0 out of 5 stars
These work! I was pleasantly surprised.  My heart wasn’t pounding and my head wasn’t hurting.  I was able to actually fall right to sleep.,These work,no rating,5.0 out of 5 stars
These have never failed me! I buy them every time before a long weekend or exocitosis trip of drinking.,Buy it! It works,no rating,5.0 out of 5 stars
"I took product as recommended. The night of before going to sleep and in the morning.  I have low tolerance to wine and tend to have headaches and acid reflux after a night of drinking only 2 glasses of wine.  It only mildly relieved my Symptoms, which was not much",Did not have the desired effecrs,no rating,2.0 out of 5 stars
Works great,It works,no rating,5.0 out of 5 stars
"It works, but tastes awful. Purchased two 6 packs and got only 5 in one of the packages. Would recommend because it works.","Works, tastes nasty!",no rating,4.0 out of 5 stars
So far most mornings after drinking heavy I have not had a hangover and if I forget to drink it that night and drink it in the morning I do feel like I have more energy than I should for the nights shenanigans.,Seems to work better than anything I’ve tried before,no rating,5.0 out of 5 stars
These didn't work for me,Waste of money,no rating,1.0 out of 5 stars
Meh... did nothing for me and flavor was kind of sour. Regular water to hydrate is just as effective.,Not worth the money,no rating,2.0 out of 5 stars
"Wanted it to work so well, but the taste was HORRIBLE. I don't know if it was a bad batch or just plain horrible.",excited but disappointed,no rating,1.0 out of 5 stars
Doesn’t cure a hangover I just took it for any benefits it may provide to my liver :),:),no rating,5.0 out of 5 stars
"It’s been hit or miss, I’m not sure if it’s completely effective. But I will say mornings would be rougher without it",Overall I’d buy again,no rating,4.0 out of 5 stars
These were great we tried them out on a bachelorette party weekend and everyone was amazed with how well they worked.  If possible hold your nose and gulp it down the taste is awful.,Great except for the taste,no rating,5.0 out of 5 stars
This is a great product. Works as advertised.,Great Product!,no rating,5.0 out of 5 stars
I liked the Idea of this but felt it really did not work. I found myself waking up late at night with my heart rate up and sweating. Not for me.,Not for me!,no rating,3.0 out of 5 stars
Didn’t work for me waste of money,Didn’t work for me waste of money,no rating,1.0 out of 5 stars
My boyfriend and I drank these every night before we went to bed during our Moab trip. It was over 110 degrees during the day and we were drinking all day long they entire trip. Our friends didn’t use this and struggled hard while we were on hikes every day. It works!!!,It works!!,no rating,5.0 out of 5 stars
Gimmick. Didn't do sh!t for me.,Waste,no rating,2.0 out of 5 stars
This product works great. I've tried it a few times and will definitely buy it again. I feel fresh and energized in the morning. Keep up the good work!,It works.,One person found this helpful,5.0 out of 5 stars
"There is a gritty precipitate in the bottom of the drink.  I tried to shake the can to get it to go back into solution on another can and it didn't work. I I checked the expiration date and it states Dec 9, 2020.  I would not buy this again.",Not happy with the quality,no rating,1.0 out of 5 stars
The taste is horrible. Taste like beef broth without salt. Burping it up makes you want to drink hard...lol. Didn’t have a hangover though.,Works ok...tastes like vomit...,no rating,3.0 out of 5 stars
I don't drink too often anymore because now that I'm over 25 I'm prone to hangovers. My friend recommended this to me and it was the first time I woke up the next morning after drinking feeling like I was 20 again! The taste is mild and goes fine with whatever spirit I am drinking. Definitely worth giving a try!,Mild taste and great results.,no rating,5.0 out of 5 stars
This was recommended to me by a friend and I am so glad that I tried it! I usually get hit with pretty bad headaches and nausea after a night out drinking. But when I tried this for the first time this past weekend I was pleasantly surprised to wake up feeling great! Totally awesome product.,great buy!,no rating,5.0 out of 5 stars
I drink red wine and drink a sugar free recovery before bed. You’ll wake up without brain fog. Amazing!,It works!,no rating,5.0 out of 5 stars
Great product. Helped me recover quicker from a fun weekend at Pax East this year. Recommended people bring it to conventions and drink before going out.,"Great product, and happy with results!!!",One person found this helpful,5.0 out of 5 stars
Very Good!,Very Good!,no rating,5.0 out of 5 stars
This does not work. Drank it the night of my bday and woke up even worse than normal. Terrible hangover and terribly expensive product. A waste of money.,Don’t buy!!!!,One person found this helpful,1.0 out of 5 stars
"I was hopeful this would help, as I get bad hangovers. It doesn’t, I actually felt worse the next day.",Doesn’t work,One person found this helpful,1.0 out of 5 stars
Repeat buyer,Works,no rating,5.0 out of 5 stars
It definitely helps as it suggests... but a healthy reminder for all you people like me... just because you don't feel hungover AF... doesn't mean your body is fine... you still are viscously dehydrated - DRINK WATER/ELECTROLYTES!,It Definitely Helps!,no rating,5.0 out of 5 stars
Didn't feel any hangover after a whole night of drinking! Taste great too! Love the lemon flavor!,It works! Tastes great!,no rating,5.0 out of 5 stars
I truly feel this works. I have taken this a few times and wake up much better than I deserve,Helps for sure,no rating,5.0 out of 5 stars
"Doesn’t work, save your money 😬I had 3 drinks, drank the drink as directed.  Spent the next day in bed nauseous and head ache the whole nine yards. Guess the old adage still holds; if it sounds too good to be true......",Doesn’t work save your $$,no rating,1.0 out of 5 stars
"This product did nothing to prevent any kind of hangover. If anything, it made it worse. Don't waste your money on this.",Does not work!,no rating,1.0 out of 5 stars
It really does help.,Take it before AND after u drink.,One person found this helpful,4.0 out of 5 stars
Helps with minimizing the hangover symptoms.,Works for me,no rating,5.0 out of 5 stars
Quick hangover cure!,Take one in the morning to cure what ails you from the previous night.,no rating,5.0 out of 5 stars
These taste terrible and didn't have a noticable effect,Taste terrible,no rating,1.0 out of 5 stars
You can literally buy all the vitamins that are in these tiny drinks for less money and they will last A LOT LONGER! 100% not worth the money!,not worth the money,no rating,1.0 out of 5 stars
80 to 100% of the next day headache is gone,Works great,no rating,5.0 out of 5 stars
"Zero stars if I could. The sugar free one made me gag. It has chunks of something in it, despite shaking well. I do like the original - never had an issue with the blue bottle. Will definitely not be buying this sugar free one again.",Get the original - Do Not Buy Sugar Free one.,no rating,1.0 out of 5 stars
I couldn’t get this stuff down and it also smelled horrible- it taste and smelled like scorched meat!,Taste is beyond bad- had to throw it out!,no rating,1.0 out of 5 stars
My first time trying this product and I admit that I was a bit skeptical about Morning Recovery and how it would work for me. But was very pleasantly surprised how good I felt the day after ! I have now gone through my entire supply !,Pleasant Surprise,no rating,5.0 out of 5 stars
Didn’t work for me. At all.,Disappointed,no rating,1.0 out of 5 stars
The moment I drank this stuff I throw up.  I tried to drink 4 times and each time it made me run to the bathroom power puking.  This stuff is horrible!  Don't waste your money here.,puke medicine,2 people found this helpful,1.0 out of 5 stars
The media could not be loaded.                                                                                   I have more than 2 boxes that have expired can I still consume them?,it works,no rating,5.0 out of 5 stars
These work wonders but taste absolutely awful. If you can power through the taste you will be hangover free,"Works great, taste horrible",no rating,3.0 out of 5 stars
Quality used to be better. Something changed . Wont work át all,It Doesnt work át all,One person found this helpful,1.0 out of 5 stars
The best drink to prevent a hangover. Drank one right before bed after a night of drinking and felt 100% the next day. Highly recommend these!,The Best!,no rating,5.0 out of 5 stars
"Works amazingly well! Used it twice once at a birthday party and another time at a wedding celebration and both times morning recovery worked wonders, woke up the next day totally fine and ready for more festivities.",Works amazingly!,no rating,5.0 out of 5 stars
Its a good product just don't need it,I have canceled through amazon on numerous occasions.,no rating,4.0 out of 5 stars
Works really well to take that edge off in the morning when not 💯,Helpful for morning recovery.,no rating,5.0 out of 5 stars
Worked wonderful and felt great the next day,Definitely works,no rating,5.0 out of 5 stars
The box stated it would have 6 bottles. The box contained 4 bottles. Unimpressed.,Less Bottles Than Advertized.,no rating,1.0 out of 5 stars
Feel amazing the morning after drinking all night.,Amazing,no rating,5.0 out of 5 stars
"Tried with multiple types of alcohol and 2/a night 1 one before one after drinking, it did absolutely nothing",these do absolutely nothing,no rating,1.0 out of 5 stars
Great!,Great,no rating,5.0 out of 5 stars
Worthless,Doesn’t work,no rating,1.0 out of 5 stars
"I've tried alternative hangover cures but none of them has worked nearly as effectively as this has. It does what it claims and for someone who's slowly inching into their early 30s now, this is likely to become a holy grail item. Would buy again.",Actually works,no rating,5.0 out of 5 stars
This product really does work!  No dull headache or fogginess in the morning.,Amazing product!,no rating,5.0 out of 5 stars
This product did not work at all. If anything it just made us more hungover. The flavor is awful. Drank one before we started drinking and after we were done. Did nothing for me. Do not recommend. Don’t waste your money.,Does not work.,no rating,2.0 out of 5 stars
It seemed to work pretty well.,Worth a try,no rating,4.0 out of 5 stars
"This product did not work for me. I followed the instructions and drank it after a few alcoholic drinks in. The flavor was absolutely disgusting. I still woke up with a massive hangover. It’s way overpriced for a nasty, vitamin drink.",Didn’t work and horrible tasting,no rating,1.0 out of 5 stars
"This product does little to nothing for me.  It tastes fine but I don't think it does what it claims.  I sleep worse after drinking this, I am much better off just drinking water.",Not worth it,no rating,2.0 out of 5 stars
DOES NOT WORK. Don't waste your money. I used as prescribed with no affect.,Doesn't work!,no rating,1.0 out of 5 stars
These really do work.  Super charge your liver.,Work like a charm,no rating,5.0 out of 5 stars
This product not only DIDN'T work....I  think it made my hangover worse!!!!  This crap sucks!!,SUCKS!!,no rating,1.0 out of 5 stars
Fast Shipping Good Price,A++,no rating,5.0 out of 5 stars
Great! Used it once when I knew I would be out late with business folks at a conference. I couldn’t believe how much it helped.,Great!,no rating,5.0 out of 5 stars
Used to use CBD oil and this is better a d lasts longer! HIGHLY RECOMMEND,Excellent,no rating,5.0 out of 5 stars
Package was open,Package was open,no rating,1.0 out of 5 stars
Absolutely the best hangover prevention ever!! The taste is not bad either...way way better than vomit :),Greatest Hangover Prevention-Tested and Approved,no rating,5.0 out of 5 stars
"Doesn’t taste the greatest, but this definitely works!! Pretty much use it every time after a night of heavy drinking.",It works!,One person found this helpful,5.0 out of 5 stars
"I used to get such bad hangovers but ever since i've discovered morning recovery, i no longer need to worry about feeling awful the next day!!! you won't regret trying it!",game changer!!,One person found this helpful,5.0 out of 5 stars
I hate the flavor but it worked for me!,It works,no rating,5.0 out of 5 stars
"Pretty expensive,  but it does work",It works,no rating,5.0 out of 5 stars
It did not make myself to my husband feel well.,This made me even more sick,no rating,1.0 out of 5 stars
Miracle in a bottle,OMG!,no rating,5.0 out of 5 stars
