Review Text,Review Title,ReviewRating,Review Stars
"This may work for most people but it just made me have the “hangxiety” quicker, it’s getting rid of the alcohol which causes a fast heart rate and because of this I didn’t sleep at all. I’d rather sleep and deal with the hangover the next day.",Didn’t sleep,no rating,1.0 out of 5 stars
This product does what it says it does.  I love wine but I get debilitating headaches when I drink alcohol.  I tried this out two nights in a row after drinking 3 and 4 glasses and have woken up refreshed without the slightest hangover.,I love wine but I get debilitating headaches when I drink ...,no rating,5.0 out of 5 stars
Cheers is an absolute life saver. You know those week nights when you go out and one drink leads to the next and then the next thing you know its 1 AM and you have to be to work at 7? Cheers allows you to do all that AND be functional the next day. I've used more of these than I should probably admit but everyone needs to know they exist. Worth every penny.,Life Saver,no rating,5.0 out of 5 stars
Works pretty well. I’d agree that you will feel 50% better with taking these,It works!,no rating,4.0 out of 5 stars
"Thrive was recommended to me by my family friends! And I’m so glad they did - it’s great when happy hour turns lasts longer or brunch turns into an all day affair! You can actually function the next day! My bottle lasted my 6 months but it depends on use. Worth the money, will be reordering!",Perfect for Recovering!,no rating,5.0 out of 5 stars
"If you drink, BUY THIS! Bought this for my friends and I before a festival..Drank from 1pm to 2am. Took 3 pills before bed and we woke up-feeling fine and WALKED to breakfast. It’s a damn miracle..and it works!",NOT a waste of money!,One person found this helpful,5.0 out of 5 stars
"I honestly was sceptible about buying a hangover aid- but, turning 30 has changed the way my body can recover from drinking- the other reviews helped persuade me to give it a try- I have since purchased 2 bottles and have shared with many friends- it truly helps the headache of the next morning and I haven’t had that oozy, yucky hungover stomach since taking Thrive",The after 30 helpful aid!,no rating,5.0 out of 5 stars
"These don’t help with my hangover as much as a Party Smart does, but they do seem to help with “hangxiety”. Also a bummer that you have to take 4, but if you get anxiety after drinking it’s worth it.",Effective for hangxiety,no rating,4.0 out of 5 stars
I don’t really get “hangovers” next day but instead find that after drinking alcohol the same night or day I will be unable to sleep and have terrible stomachaches. I tried this to see if it would help. I have used it on three occasions and not suffered from stomach pains and been able to sleep all night!,Helped with poor sleep and digestion issues,no rating,4.0 out of 5 stars
Tried this product one night when a friend gave me the last few pills in her bottle! I drank quite a lot that night..... woke up feeling GREAT!!! My friend did not steer me wrong! Bought a bottle for myself and it’s worked like a charm! Best product like this on the market!!! Get your bottle TODAY!!,Best alcohol aid product on the market!!!,no rating,5.0 out of 5 stars
"I’ve been using the stuff for few months now it really does work! Pop 3 to 4 of theseright after your last drink of the evening and wake up with little to no hangover. Really does work, I feel 21 again and not having to be hungover the next day after an evening of drinking!",Drink like your 21 again!!,no rating,5.0 out of 5 stars
"I love this product — it works great. But the packaging is SO EXTRA AND WASTFUL! I’ve purshcasex it multiple times (don’t want a subscription, thanks) and I really don’t need a coozie with every purchase. The irony of the inside of the box is laughable.","Great product, wasteful packaging",no rating,4.0 out of 5 stars
Took these few times after a night of drinking and woke up feeling fine!!!,They work!!,no rating,5.0 out of 5 stars
"I was very pleased with this product. I researched quite a few before I landed on this one. Unlike other products that require you to take 4-12 pills, this one you only has you take two before bed. My hangovers used to be excruciating, leaving me stuck in bed all day. This product is a lifesaver!",Incredible Product!,no rating,5.0 out of 5 stars
"I’ve taken the product three different times. It does decrease hangover as far as headache goes, but doesn’t really help with the hangziety for me. I also feel really sluggish the morning after taking it. Very tired",No headaches but sluggish,no rating,4.0 out of 5 stars
"Works wonders! I take 4 before bed after having drinks in the evening, and I wake up feeling normal, if not GREAT! Even when you have drank a large amount- it works so you feel like you maybe had one or two drinks. Highly recommend, and always bring for parties for friends/family! Amazon actually has the best pricing on it too!",It Works!,no rating,5.0 out of 5 stars
I've tried quite a few products similar to this one. Mostly drinks with vitamins that you drink before your alcoholic beverages. None of them ever worked. But the first time i tried these i was in shock. It claims it will help the next day up to 50% but honestly i feel almost 100% in the mornings. LOVE this product.,Best hangover product out there,no rating,5.0 out of 5 stars
Bought these a little iffy on if they would actually work after trying a few different products on a Booze Cruise with the gf. Decided to go all out one evening to give them a shot pre-cruise and have to say these will now be an essential in any vacation. Price is absolutely worth the value.,First time user,no rating,5.0 out of 5 stars
"I recently purchased my second bottle of Thrive+ because I was amazed with the results of the first purchase.  This product is truly amazing and have recommended it to many friends and family members who like to enjoy several adult beverages but hate the aftermath.  If you don’t bounce back the morning after as well as you used to, I definitely recommend this product. It’s magic!",Reviews don’t lie - a MUST buy,no rating,5.0 out of 5 stars
"It’s crazy how much Cheers actually helps with after alcohol affects! I was skeptical, but pleasantly surprised. So much so that I actually found it worth purchasing after the free sample. I’ve also tried FlyBy and tend to like Cheers better - seems to leave my hangover and GI system feeling better the next day. Would recommend - I recommend to my friends!",Worth the money,no rating,5.0 out of 5 stars
INCONSISTENT AND DOESN'T WORK WELL,NO HANGOVER CURE,One person found this helpful,2.0 out of 5 stars
"I take 2 before bed after drinking, seem to feel better than usual the next day. It says to take 3 but I don't to try and make them last, they aren't cheap",Seems to work,no rating,5.0 out of 5 stars
"I bought this for a two-week holiday trip that I knew would involve more drinking than usual. On the nights when I had more than a few glasses of wine, I took three capsules with a full glass of water before going to bed. I felt way better than I should have the following days, and I would recommend the product. I will use again should I overindulge.",Really Helps!,no rating,5.0 out of 5 stars
At first I didn’t think it was working when I woke up only after a few hours of taking it I went back to bed and woke up a few hours later feeling great!  I highly recommend this product!,It really does help!!!,no rating,4.0 out of 5 stars
"I read tons of reviews and was very skeptical but it works great for me and my friends. Makes a great birthday gift too, especially if you're celebrating said birthday with drinks!I'm the type that gets a hangover after a just a few drinks.",Worth every penny!,no rating,5.0 out of 5 stars
"Very skeptical of this product but figured I would give it a shot. After attending a birthday dinner and having a few more drinks than expected (on a work night) I tried it out and the next morning felt great, a little tired but physically great. Recommend trying it out for sure.",Believe the hype,no rating,5.0 out of 5 stars
I have taken this a few times before a night of drinking and I honestly think it does help! It made me sleep better which helps for feeling better the next morning. Wish it wasn’t so expensive though!,It does help,no rating,5.0 out of 5 stars
Actually this product works.  Hate to admit it but have used it on many occasions and woke up feeling fine after too much wine.  I’m a fan !,Actually works,no rating,5.0 out of 5 stars
"Thrive After Alcohol aid makes a big difference in how I feel the day after drinking. I am getting older and I have a harder time bouncing back after a night out. I notice a big difference when I take Thrive before going to bed. I rest better, and I don’t have a headache or any nausea the next day.",Great Product!,no rating,5.0 out of 5 stars
"Cheers has been a lifesaver for me, especially over the holidays! Balancing work and play has been so much easier with Cheers. I feel so much better in the morning after having a few drinks the night before, it really does work!!",Miracle Hangover Pill!,no rating,5.0 out of 5 stars
Was disappointed when I found out 3 pills was 1 serving so there are only ten servings in a bottle but still very pleased with the results!,Pleased with results but wish bottle was bigger!,no rating,5.0 out of 5 stars
"We were a little skeptical because these sounded too good to be true, but they are AMAZING! My husband and I took them after a wedding and we felt perfect the next morning. We will make sure we always have Cheers in stock at our house and can’t wait to try their other products!",No Hangover!,no rating,5.0 out of 5 stars
I swear by Thrive for those nights where I know I’m not going to be feeling very good the next day.  I definitely think it helps.,It works!,no rating,5.0 out of 5 stars
There was nothing I really dislike about it. This is the first product I have used that has actually worked. I mean you still feel tired the next day but it significantly reduces how terrible you feel. Will definitely buy again.,Finally something that works,no rating,5.0 out of 5 stars
"Product is amazing and actually works. I was on a business trip for a week and had to attend numerous nightly cocktail and dinner receptions with wine bottles in ever direction. Next morning felt great, no hangover, no headaches, no hit by a bus feeling.",Enjoy life and feel great the next day!,no rating,5.0 out of 5 stars
Amaizing product and actually works. Take it before bedtime after drinking alcohol and wake up absolutely fresh next morning.,Hangover release,no rating,5.0 out of 5 stars
Didn’t seem to make a difference either way. I took it for a drink. Three or four times in the past couple months. And I took up to four tablets one time. No difference,No noticeable difference,no rating,2.0 out of 5 stars
"I was skeptical but hopeful that Thrive would help on those days where a hangover is inevitable. I brought the bottle on a girls trip in Mexico and it worked wonders. Of course I was not 100% but other than being tired and thirsty, all the other usual hangover ailments were nowhere to be found. I would definitely recommend this product!",Worth it!,no rating,5.0 out of 5 stars
Placebo.,Placebo,no rating,1.0 out of 5 stars
"I'm prone to very bad hangovers, even when only having a couple drinks. These really worked. I would say I felt about 60-70% better than I normally would after a night of drinking",Highly recommend,no rating,5.0 out of 5 stars
"Didn’t do much of anything. There’s more benefit from the glass of water you drink when taking the pills than the pills themselves. EmergenC electrolyte drink works better at a fraction of the cost. And the box it comes in is appalling, what a waste.",Save your money,no rating,1.0 out of 5 stars
This product is the closest thing to a hangover cure we have available on our market. Will certainly get more!,Great product for moderate  and social drinkers,no rating,5.0 out of 5 stars
I tried many products and these are by far my favorite. They reduce the anxiety I usually experience after drinking and I feel much better the next day.,These really work!,no rating,5.0 out of 5 stars
"Cheers Restore Capsules work so well. Highly recommend for anyone who has one too many, take before bed and wake up feeling rested. Would definitely repurchase",Amazing!!,no rating,5.0 out of 5 stars
It actually works!!!!,It works,no rating,5.0 out of 5 stars
This product definitely helps with the heavy headache and morning fog. I took 2 after an evening of 3 glasses of red wine. No mount headache. May try the water powered suppliment.,Verified buyer. Great product,no rating,5.0 out of 5 stars
"Love this product! Took 2 pills after a little too much wine one evening, knowing I had a full day the next moring and needed to function. The next moring I felt 100%! No headache, No “I’m 38 not 21 anymore, kill me, I’m never drinking again” feeling I usually have after too much alcohol. Thanks for making me feel 21 again!",21 again!,no rating,5.0 out of 5 stars
Doesn’t work at all... might have actually made me feel worse. I have tried this product 2 times after a moderate amount of alcohol and both mornings I had terrible diarrhea with blood.,Made me worse,no rating,1.0 out of 5 stars
"Disappointed the pill did not help and made me sicker after I took it...I will give it another try since I have a whole bottle left, but was not impressed with 1st try",Not impressed,no rating,2.0 out of 5 stars
So far it has seemed to help. I would usually feel a lot worst in the morning and this took care of the headache and overall low energy. Still felt quite nauseous though.,Seemed to help!,no rating,4.0 out of 5 stars
"I was apprehensive about spending money on a “hangover” pill. But after a night of drinking just enough to know the next day would be rough, I took 3 and didn’t feel perfect but absolutely glad I took them. Much better! Will by again",It helps,no rating,5.0 out of 5 stars
They work!!!! No hangover,Just  amazing!!!!!!,no rating,5.0 out of 5 stars
"This stuff is awesome, works well. And it has a nice minty smell. The packaging is great. I’m well pleased with the results",Expensive but works,no rating,5.0 out of 5 stars
I tried to contact the company as I don't want an opened product especially amid COVID.. No response.,"Disappointed, my jar was opened.",no rating,1.0 out of 5 stars
"It does help with not having the dreaded hangover headache.  You will likely still feel tired and not 100% with energy, but it definitely eases the symptoms.  I overdid it last weekend with wine and ended the night with bourbon, and I decided to take 3 pills before bed.  Woke up with no headache and my stomach felt fine!",Err on the side of taking more pills than you think you should.,no rating,4.0 out of 5 stars
Took this before bed and my hangxiety was definitely less the next day. My mind was more clear and felt closer to normal. Will continue to take this!,Works the day after!,no rating,5.0 out of 5 stars
I was pleasantly surprised to find this product lives up to it's promise.  I did not over indulge - just a couple glasses of wine. Normally the next morning I find myself a bit groggy. I took the pills and felt great the next morning.,Thrive works!,no rating,5.0 out of 5 stars
This is a great product and works exactly how it says! I’ve used this on more than one occasion and have had great results.,Yes it works!,no rating,5.0 out of 5 stars
I only took 2 instead of the recommended 3 and still felt great I’m the morning. I used this on a cruise where I averaged 5 martinis a night.,Vacation saver!,no rating,5.0 out of 5 stars
These really work well! If I drink a medium amount I feel pretty much 100%. If I drink a ton I feel a lot better than I typically would. Worth the money to not have a useless day after a night of drinking!! My only issue is sometimes when I need them the most I forget to take them!,They work!!,no rating,5.0 out of 5 stars
"Seems to really work! Spent a day at a music festival - lots of drinking... 6 of us took these at the end of the night, and aside from being tired, we all felt great the next day. Will definitely buy again",My dad swears by these.,no rating,5.0 out of 5 stars
I've used these on several occasions now. Celebrated very hard and woke up feeling great! Highly recommend!,Works like a charm!,no rating,5.0 out of 5 stars
LOVE this product! I definitely feel better after taking it. I’ve tried taking it before bed and in the morning. Both help. I even took it once when I hadn’t had a drink but just woke up groggy with a headache. I felt better within the hour. I’ll definitely reorder.,Great stuff!,no rating,5.0 out of 5 stars
"I have used Cheers for almost a year now and have found that it helps greatly. Just take a couple of these pills before bed after a few drinks, and you will wake up good as new in the morning!",Great product,no rating,5.0 out of 5 stars
"I’d say this works pretty good.  Without taking it, it would have been a can’t get off the couch or I’ll die kinda day, but I was able to get up and function.  Will probably buy again.",Works,no rating,5.0 out of 5 stars
Could not recommend enough. I've gone through about 2 bottles over the last year and a half. Definitely makes the next day much MUCH more tolerable.,Worth the bucks!,no rating,5.0 out of 5 stars
Once I turned 30 my hangovers were SEVERE. It took about three business days just to recover. Cheers reduced my hangover by at least 75% and the hangover anxiety I would get after a night of drinking was gone. If you drink GET THESE!,"If you drink, you NEED this!",no rating,5.0 out of 5 stars
"I am very impressed by this product.  Not only does it have milk thistle in its make-up, it also has many vitamins and other ingredients to promote health.",Excellent Product!,no rating,5.0 out of 5 stars
THIS is amazing stuff! I can't believe how well it works. I've tried supplementing Prickly Pear with Milk Thistle to combat the after effects of too much of a good thing but this stuff is magic. I'm a believer!,It does what it says it does!,no rating,5.0 out of 5 stars
"The package contains 30 tablets and you have to take 3 at a time, so in reality you only get 10 doses. Not worth the money. I have found that RecoverORS works better and at a much better price.",Not worth the money,no rating,3.0 out of 5 stars
I can’t believe the negative reviews! My boss recommended this too me bc sometimes I overdo it and end up miserable the next day. Haha. I took 3 like it said and it really works. My head felt great all day. It’s crazy.,Love it!,no rating,5.0 out of 5 stars
"I loveeee these pills this is my second bottle and they definitely work for me. I take two right before bed after drinking and I feel amazing the next morning, no hangover!",Does what it is supposed to do!,no rating,5.0 out of 5 stars
I was a little disappointed when I tried these out. The first time I tried them I thought maybe I drank too much and it was a fluke. But after trying 2 more times I can say that this product did not help with my hangover the next day. Pretty bummed out.,Bummed,no rating,2.0 out of 5 stars
"These were AMAZING! I brought them with on a bachelorette party, and I’ve never woken up from a night of drinking so refreshed. You do have to take at least three before bed, but they worked so well I didn’t even care. I will be taking these with me for every night out.",AMAZING,no rating,5.0 out of 5 stars
This is the only product on the market that actually works! I have tried numerous “anti-hangover” remedies throughout the years and none have been more than just marginally effective. Cheers Restore is effective and well worth the purchase! Thank you Cheers!,Cheers Restore actually works!,no rating,5.0 out of 5 stars
This stuff is great.  The only think I’ve tried that actually does what it says it will do...help feel better in the morning!!!  Give it a go!!,It works!!!,no rating,5.0 out of 5 stars
This product truly helps with my hangovers! I used to always get headaches and other symptoms after a night of heavy drinking. This product has saved me from experiencing most of the symptoms and made the others bearable!,Holy Grail Product!,no rating,5.0 out of 5 stars
The first time I used this it worked...the second time I woke up with a terrible headache and only had 2 drinks each time. It tastes so minty going down which I didn’t like,Not for me,no rating,3.0 out of 5 stars
"This works well.  It eliminates the headache.  However, this does not alleviate you being sluggish about out of energy in the morning.  You wake up feeling mostly normal just tired.",Works well but makes you sluggish,no rating,4.0 out of 5 stars
This really works.  I have used it 3 times now after a full day of drinking and wake up feeling great.  I do use this with the ORS powder also.  I highly recommend.  Shark Tank missed out!,I have used it 3 times now after a full day of drinking and wake up feeling great. I do use this with the ORS powder ...,5 people found this helpful,5.0 out of 5 stars
"Really does help prevent hangovers. You still wake up feeling like you had drink the night before and are a little tired, but it has prevented me from getting those horrible next day headaches where you want to hide in your bed all day.",Will definitely buy again,no rating,5.0 out of 5 stars
"I've been using this product since it first came on the market as Thrive, and it really works!  Just two capsules before bedtime does the trick for me.  Cheers to healthy drinking!",Buy it now!,no rating,5.0 out of 5 stars
I definitely noticed a difference. I used to get “hanxiety” after drinking all the time. I tried taking other vitamins after my last drink but nothing seemed to work. I take Cheers now along with L-Theanine after my last drink and I’ve never felt better the next day.,Worked better than expected,no rating,5.0 out of 5 stars
"I just spent a week in Vegas.  Working during the day and drinking a bit (too much) at night.  Before bed I would take 2 pills with a big glass water and I woke up feeling great! Even on little sleep! Even when I drank more then I planned!  This stuff is amazing!!!!It works!  No headache, no aches, no fuzzy brain.",It works GREAT!!!!,no rating,5.0 out of 5 stars
"Like everything else- doesn’t work, sorry! Wish it did!",Doesn’t work,One person found this helpful,1.0 out of 5 stars
Works great after long nights of drinking. I’m not going to be running miles when I wake up but I do get out of bed before noon.,Definitely something I will buy again,no rating,5.0 out of 5 stars
"Cheers is THE BEST product for avoiding hangovers! You wake up feeling like you had nothing to drink and can do it all over again. It’s prefer for long vacations, parties, music festivals, etc! I definitely recommend this to any and all alcohol drinkers!!!!",BEST ON THE MARKET!,no rating,5.0 out of 5 stars
Great product that we have bought multiple times due to its effectiveness.Really disappointed in the packaging though... so much waste for such a small product.  Please really reconsider your packaging methods and save the money by reducing waste.,"Effective Product, But Excessive Packaging Waste",no rating,5.0 out of 5 stars
"Great stuff, well worth the money. The only thing I would suggest is to use plastic for the container instead of glass.","Works very well, take before you go to bed.",no rating,5.0 out of 5 stars
Please get rid of the peppermint flavor.  It makes me gag.,Worth it but...,no rating,5.0 out of 5 stars
This stuff really works! I heard about it on a local sports radio station and decided to try it! Woke up the next day feeling zero effects of a night before that I am absolutely sure would lead to a hangover! Completely satisfied!,This Really Works!,no rating,5.0 out of 5 stars
I cannot say enough about this product!  I enjoy myself a good happy hour about 3 times a week- there is no room for a hangover...I have used THRIVE and actually felt BETTER on some occasions than when I didn’t drink.....there is absolute magic in this product...I am beyond impressed and over satisfied!!,Thrive WORKS wonders,One person found this helpful,5.0 out of 5 stars
Amazing product . Haven’t had a hangover in over a year!,Amazing product and actually works!!!,no rating,5.0 out of 5 stars
"It doesn’t work at all. And the whole advertising that they will refund your money it is a lie. I’m still waiting for my refund, I should have requested through Amazon but I was too dumb to believe them. So disappointed.",It is a lie!,no rating,1.0 out of 5 stars
This stuff is amazing! Works like a champ and I’ve never felt better after having one too many! Definitely recommend.,Works like a champ!,no rating,5.0 out of 5 stars
Simple product - used it on our anniversary vacation in Hawaii! I can honestly say it works!! I was able to indulge on the Hawaiian cocktails - get up feeling great the next day to do it all over again! Thank you Theive+,Vacation Must Have!!,no rating,5.0 out of 5 stars
"Typically if I drink IPAs even moderately, I wake up with a crushing hangover. Which is unfortunate because I very much enjoy the taste.  Tried this out after drinking a few of my old favorites and felt great the next morning. So far, so good!","So far, so good",no rating,5.0 out of 5 stars
Made my hangovers worse,Negative,no rating,1.0 out of 5 stars
Tried this for the first time last weekend while at the lake and have never felt better after an entire day on the water drinking! Highly recommend this product to anyone thinking about trying!,Works great!!,no rating,5.0 out of 5 stars
"After taking 3 pills before bedtime after a night of over-imbibing, I am happy to say that my next day is happy, productive and I feel well hydrated.  Thrive REALLY DOES WORK!  I have also bought a bottle for my Secret Santa gift (that will no doubt be stolen several times).  Thank you for this great product.",Pleasantly surprised,no rating,5.0 out of 5 stars
I had a long week of entertaining clients and holiday parties where I drank 4 days in a row yesterday. I took the thrive pills each night and woke up every morning with no hang over. Highly recommended.,So far so good!,no rating,5.0 out of 5 stars
Only used once but works as intended during that use,Works good,no rating,5.0 out of 5 stars
"The first night tried taking 2 tablets and the next morning I woke up without the awful feeling of the foggy head and being dizzy.  I don't drink allot but it doesn't take much for me to feel bad the next day. I am sold on this product. Drink plenty of water before going to bed, I take 2 tablets and and get up  the next morning really feeling pretty darn good. Totally recommend this product.",It really works.,no rating,4.0 out of 5 stars
"I was a bit skeptical about the product when I saw on Shark Tank, but thought I might give it a try. Then two of my family members shared with me that they tried it and it worked fantastic! So I had to give it a try and so glad I did. I will definitely recommend this to my friends and other family members!",Highly recommended,no rating,5.0 out of 5 stars
"I feel the slightest bit foggy headed but other than that, I feel fine!",Just woke up amazed! No complaints from me!,no rating,5.0 out of 5 stars
At first i thought it was good. Clearly i didnt drink enough that first night...,Two Stars,One person found this helpful,2.0 out of 5 stars
My wife and I like to have a glass of wine or 6 and we tried Thrive and to our delight no residual wine hangover!  I recommend this product.,NO WINE HANGOVER,no rating,5.0 out of 5 stars
"I tried this product after a night of drinking.  If anything I felt worse.  I had on of the worst hangovers I have ever had.  It guarantees to make you feel 50% better, but I noticed no difference than previous drinking experiences.  This is snake oil, don't buy it.","Snake Oil, don't buy it",no rating,1.0 out of 5 stars
I just purchased my second bottle of Cheers. I’ve struggled for YEARS with terrible (stay in bed until 4pm/ordering pizza delivery) hangovers and these gems have given me my post drinking days back!So happy to find these.,Game Changer,no rating,5.0 out of 5 stars
,I love cheers but this appears to be counterfeit and they won’t let me return,no rating,1.0 out of 5 stars
Totally works!!! Suggested to many friends & they agree. I use pills & powder - never leave home without it :-),Soo glad I found you,no rating,5.0 out of 5 stars
I admit that I was extremely skeptical of this stuff actually working when I first was offered to try it by a friend. But I was pleasantly surprised when I woke up the next morning with not any “after alcohol symptoms”. I highly recommend this product for those of us who “can’t quite hang” anymore!,Satisfied customer!,no rating,5.0 out of 5 stars
I recently went on a cruise with friends and decided to give this product a try as I knew I would indulge in a glass or 3 ;) of extra wine. I took the product as directed and woke up each morning feeling alert and energized to face the day. This is a great product that I will continue to buy. Thank you Thrive+,Fantastic Product,no rating,5.0 out of 5 stars
"Used this product the other night prior to going to bed. Woke without the groggy, tired and sick feeling....it definitely took the edge off my hangover. Thank you! Finally!",Takes the edge off!,no rating,5.0 out of 5 stars
"Sometimes there are marathon days that roll into the night where booze has been consumed all day. Rarely do we drink enough water during these and I for one need some help with recovery. The times I have used the product have yielded a better feeling, less headaches and more energy. I’ll continue to use to get a better result timeline, but so far Thrive has been strong.",Thrive will help long booze days,no rating,4.0 out of 5 stars
"$30 to get rid of 18 hangovers, count me in!! Came with a cute pamphlet showing ""hangover"" remedies, made me laugh because I've tried many of them with little success. We are going to a wedding this weekend, looking forward to sharing Cheers with friends!",Woah!,no rating,5.0 out of 5 stars
"This product has a pleasant peppermint taste and smell, and definitely makes me feel a little better after a night of drinking. If I combine it with lots of water and 8 hours of sleep, it’s almost like I didn’t imbibe at all.",Great  for a party weekend,no rating,5.0 out of 5 stars
"I don’t know, I mean I guess maybe a little bit, kind of. If you drink enough to where you’re looking to buy a remedy, this might make you feel a tiny bit better, but not noticeably better, if that makes sense. But I mean, try for yourself.","Yeah, kinda",One person found this helpful,3.0 out of 5 stars
We went on a cruise with family and it was a life saver for us all.  There are drinks 24/7. We felt great the next day.  We even heard that we should take before we drink. True?,It worked!!!!!,no rating,5.0 out of 5 stars
"I tried this three times and I didn’t feel anything different from my normal hangovers. Could just be me and how my body reacts to alcohol but still, don’t buy this thinking it’s a true “cure.” You’ll still have a hangover if you drink heavily.",You’ll Still Have a Hangover is You Drink Heavily,no rating,2.0 out of 5 stars
These pills are actually very helpful and do work very well! The next morning I don't feel the usual headache that comes with drinking.,They Work!,no rating,5.0 out of 5 stars
"Bought as a semi-gag birthday gift for my brother who tends to have one-too-many, more often than not. No more funny hangover calls from him the morning after. It actually works!","Holy crap, it really works!",no rating,5.0 out of 5 stars
"The original Thrive formula was great.  After changing name to Cheers, formula changed and less effective.",Bring back old formula,no rating,2.0 out of 5 stars
"My husband and I swear by the Cheers pills. Our friends introduced them to us and now we cannot go anywhere without them! They definitely help with our hangovers from nights of drinking  (1 glass of wine, to numerous cocktails). Highly recommend!",It works!,no rating,5.0 out of 5 stars
I did see the difference,It Work?,no rating,2.0 out of 5 stars
I've used this numerous times and it has been very effective in diminishing or eliminating the effects of a hangover from having some beverages the day/night before.  Follow the directions and you are on your way to a much better morning.,This product works.,no rating,5.0 out of 5 stars
The first time I bought this I was skeptical. But it works!  This is my second purchase. I like the flavor additive,It works!!!,no rating,5.0 out of 5 stars
I first took this at a bachelorette party and it saved me! Long nights of way too much drinking which I am not used to! I took the dose that was said on the bottle and I was shocked the next morning. I had energy and felt great after each long night. I am usually nauseous and miserable after nights like that and I am grateful I found this stuff!,Amazing!,no rating,5.0 out of 5 stars
I tried this one time and bought a bottle of my own right away- trust me- THIS WORKS,GET THIS!!!,no rating,5.0 out of 5 stars
"I was so hoping this would help me with hangovers, but it does not work.",Does not work,no rating,1.0 out of 5 stars
I bought this product on a friends recommendation and took it to a 3 day convention.  With nightly dinner & drinks Cheers was there to help make sure I woke up refreshed.  Definitely reduced the after effects i typically have from drinking at these events.  Will definitely buy more!,Life Saver...,no rating,5.0 out of 5 stars
"Tried this product for the first time this week and can't say enough great things!  I drank quite a bit of liquor (Whiskey) in a short period of time.  Took 3 pills before bed and woke up in the morning feeling surprisingly good!  Still a bit tired, but no headache, body aches, typical hangover side effects.I will continue to use this as I normally get very bad hangovers when drinking.",Great Product! What a game changer!,no rating,5.0 out of 5 stars
"I was incredibly skeptical about this product when my husband purchased it but 2 bottles later and good bye hangovers! This is a must try product and something I thought was too go to be true, but you will not be disappointed!",Great product from a skeptical human,no rating,5.0 out of 5 stars
I normally get awful hangovers. To the point I stopped drinking completely. Tried these and the next day I didn’t spend the day in bed and sick to my stomach. Definitely recommend.,Helps,no rating,4.0 out of 5 stars
"They don’t work, it’s a waste of money",Don’t buy,no rating,1.0 out of 5 stars
"Doesn't make you feel like you didn't drink at all but it never claimed to do that. Basically, made me feel about 50% better. No pounding headache and more energy than if I didn't take it at all. Pretty easy to do if you can remember to take it. LOL.",Worked for me!,no rating,5.0 out of 5 stars
"This product is phenomenal.  It has become something I keep on hand at all times and use any time I drink.  It has significant, noticeable positive effects.I work a job that requires me to be at work very early, and after a night of even light to moderate drinking I have a much easier and more pleasant time getting going if I take a few of these before bed.  I would highly recommend trying it.",It works,no rating,5.0 out of 5 stars
"This product really works! I really love a nice wine, but it often leaves me with a headache.After taking Thrive a few times, I felt no headache, no queasiness, less fatigued than I normally would have after a glass or so too many.I did take 1-3 at a time, depending on my intake, and it worked!I feel it is well worth the money. I already recommended this to many of my friends.Thank- you!",It Works!!,no rating,5.0 out of 5 stars
No flavor.  Expensive but works okay,Why drink,no rating,5.0 out of 5 stars
"Waking up after a night of drinking only two glasses of wine used to be impossible for me. No matter how hydrated and how much food I had consumed that day, a hangover was inevitable. Until my friends boss told us about this product. This has hands down changed my mornings after drinking.",This product ACTUALLY helps my hangovers!,no rating,5.0 out of 5 stars
We’ve tried this a couple of times and can’t tell a difference.,Unsure if it works,no rating,3.0 out of 5 stars
"It helps, it won't cure a massive bender, but you'll definitely notice how much better you feel.",This stuff works.,no rating,5.0 out of 5 stars
This works well in combination with the rehydrating powder.,Hangover Cure,no rating,5.0 out of 5 stars
"Knew it was too good to be true. Maybe this works for some, but did absolutely nothing for me.",Not for me..,no rating,2.0 out of 5 stars
"Helps REDUCE symptoms - reduce being the operative word. For me, it wasn't a complete prevention of any symptoms - and they don't advertise the product to be. I woke up without the dry mouth/wooziness I usually get, but I still had a headache.  I'll up my water intake and try the oral rehydration solution next time too to see if that helps.",Helps REDUCE symptoms - reduce being the operative word. ...,One person found this helpful,4.0 out of 5 stars
"Once in a while, I forget I'm not 21 anymore and try to pull off a drinking marathon like back in college.  The next day used to feel absolutely horrible, but after trying Cheers, almost all of the bad side effects are now gone! No anxiety, no nausea, and no headaches!",Modern chemistry is incredible!,no rating,5.0 out of 5 stars
Very interesting product. I can certainly feel a size able difference the morning after and look forward to using it again. Would recommend.,Pretty cool,no rating,5.0 out of 5 stars
Worked great! Had a few drinks then took at end of night and woke up better than usual!,A Must have!,no rating,5.0 out of 5 stars
This is an awesome product that really does help for those times we only overdo it! It is pricey though.,Helps but a bit pricey,no rating,5.0 out of 5 stars
"I was skeptical, but found this supplement really works! Everyone who drinks alcohol could benefit from this.",Really works!,no rating,5.0 out of 5 stars
"Having already used one bottle and now on my second purchase I can attest that this does in fact reduce the after alcohol effects of a hangover.  It is not going to make up for lack of sleep but it will severely reduce and in many cases eliminate most, if not all, of the classic hangover symptoms.",It actually works- no BS.,no rating,5.0 out of 5 stars
This stuff actually works and I’m impressed. At first I was a bit skeptical that something could help with hangovers. My hangovers were getting worse and worse with time and was avoiding alcohol because of it. I never go out without this now and the next day feels like I didn’t have any drinks the night before. Incredible!,Actually works,no rating,5.0 out of 5 stars
Works great. Just take them after drinking & before bed. You’ll wake up fine with no crazy hangover,Great product,no rating,5.0 out of 5 stars
